7.035175879396984855e-02,1.267196780513609689e+01,1.279868748318746796e+01,1.292540716123883904e+01,1.305212683929020479e+01,1.317884651734155987e+01,1.330556619539292562e+01,1.343228587344427183e+01,1.355900555149610476e+01
7.537688442211055995e-02,1.266754744213660011e+01,1.279422291655797395e+01,1.292089839097935489e+01,1.304757386540072339e+01,1.317424933982209012e+01,1.330092481424346218e+01,1.342760028866481292e+01,1.355427576308660420e+01
8.040201005025125747e-02,1.266310584874427470e+01,1.278973690723172574e+01,1.291636796571918389e+01,1.304299902420663493e+01,1.316963008269407887e+01,1.329626114118152813e+01,1.342289219966895431e+01,1.354952325815676950e+01
8.542713567839195499e-02,1.265864279820565130e+01,1.278522922618771318e+01,1.291181565416978927e+01,1.303840208215185292e+01,1.316498851013391835e+01,1.329157493811597845e+01,1.341816136609802079e+01,1.354474779408039176e+01
9.045226130653266639e-02,1.265415806376724817e+01,1.278069964440492612e+01,1.290724122504262361e+01,1.303378280568030156e+01,1.316032438631798307e+01,1.328686596695566280e+01,1.341340754759331944e+01,1.353994912823124253e+01
9.547738693467336391e-02,1.264965141867558529e+01,1.277614793286234907e+01,1.290264444704913238e+01,1.302914096123589438e+01,1.315563747542266881e+01,1.328213398960942904e+01,1.340863050379616972e+01,1.353512701798310935e+01
1.005025125628140753e-01,1.264512263617719512e+01,1.277157386253896831e+01,1.289802508890077348e+01,1.302447631526255201e+01,1.315092754162434474e+01,1.327737876798612326e+01,1.340382999434788047e+01,1.353028122070976558e+01
1.055276381909547728e-01,1.264057148951859233e+01,1.276697720441378081e+01,1.289338291930899949e+01,1.301978863420419330e+01,1.314619434909940310e+01,1.327260006399459513e+01,1.339900577888976763e+01,1.352541149378499519e+01
1.105527638190954842e-01,1.263599775194630581e+01,1.276235772946577107e+01,1.288871770698526831e+01,1.301507768450474067e+01,1.314143766202423436e+01,1.326779763954370139e+01,1.339415761706315244e+01,1.352051759458258573e+01
1.155778894472361817e-01,1.263140119670685557e+01,1.275771520867392717e+01,1.288402922064103251e+01,1.301034323260811121e+01,1.313665724457521300e+01,1.326297125654228637e+01,1.338928526850934375e+01,1.351559928047630521e+01
1.206030150753768793e-01,1.262678159704676339e+01,1.275304941301723360e+01,1.287931722898773934e+01,1.300558504495821843e+01,1.313185286092872239e+01,1.325812067689919616e+01,1.338438849286965038e+01,1.351065630883994118e+01
1.256281407035175768e-01,1.262213872621255639e+01,1.274836011347468201e+01,1.287458150073685204e+01,1.300080288799898653e+01,1.312702427526115123e+01,1.325324566252328395e+01,1.337946704978539891e+01,1.350568843704727406e+01
1.306532663316583021e-01,1.261747235745075635e+01,1.274364708102526222e+01,1.286982180459981606e+01,1.299599652817433437e+01,1.312217125174888288e+01,1.324834597532339941e+01,1.337452069889789463e+01,1.350069542247208254e+01
1.356783919597989996e-01,1.261278226400788682e+01,1.273891008664796054e+01,1.286503790928808932e+01,1.299116573192817903e+01,1.311729355456830248e+01,1.324342137720839041e+01,1.336954919984845880e+01,1.349567702248815237e+01
1.407035175879396971e-01,1.260806821913046782e+01,1.273414890132176858e+01,1.286022958351312440e+01,1.298631026570443758e+01,1.311239094789579163e+01,1.323847163008710481e+01,1.336455231227839846e+01,1.349063299446925512e+01
1.457286432160803946e-01,1.260332999606502646e+01,1.272936329602567085e+01,1.285539659598637208e+01,1.298142989594703067e+01,1.310746319590773368e+01,1.323349649586839227e+01,1.335952979582903311e+01,1.348556309578917478e+01
1.507537688442211199e-01,1.259856736805808453e+01,1.272455304173865898e+01,1.285053871541929205e+01,1.297652438909988426e+01,1.310251006278051555e+01,1.322849573646110599e+01,1.335448141014168044e+01,1.348046708382169712e+01
1.557788944723618174e-01,1.259378010835616735e+01,1.271971790943972280e+01,1.284565571052333510e+01,1.297159351160690832e+01,1.309753131269052417e+01,1.322346911377409384e+01,1.334940691485764930e+01,1.347534471594059724e+01
1.608040201005025149e-01,1.258896799020579316e+01,1.271485767010784329e+01,1.284074735000995382e+01,1.296663702991202172e+01,1.309252670981413402e+01,1.321841638971620192e+01,1.334430606961825205e+01,1.347019574951965559e+01
1.658291457286432125e-01,1.258413078685348729e+01,1.270997209472201384e+01,1.283581340259060255e+01,1.296165471045914863e+01,1.308749601832773557e+01,1.321333732619628165e+01,1.333917863406480997e+01,1.346501994193265794e+01
1.708542713567839100e-01,1.257926827154577509e+01,1.270506095426122428e+01,1.283085363697673387e+01,1.295664631969220260e+01,1.308243900240771218e+01,1.320823168512318091e+01,1.333402436783863365e+01,1.345981705055337763e+01
1.758793969849246352e-01,1.257438021752917656e+01,1.270012401970446092e+01,1.282586782187980212e+01,1.295161162405510602e+01,1.307735542623044722e+01,1.320309922840575290e+01,1.332884303058103725e+01,1.345458683275559864e+01
1.809045226130653328e-01,1.256946639797586229e+01,1.269516106195561100e+01,1.282085572593541833e+01,1.294655038991518836e+01,1.307224505389499569e+01,1.319793971787476750e+01,1.332363438185452154e+01,1.344932904583354016e+01
1.859296482412060303e-01,1.256452656540602675e+01,1.269017183106008062e+01,1.281581709671418778e+01,1.294146236236826120e+01,1.306710762802236481e+01,1.319275289367644000e+01,1.331839815933049387e+01,1.344404342498382121e+01
1.909547738693467278e-01,1.255956042359368041e+01,1.268515602782961160e+01,1.281075163206559431e+01,1.293634723630154326e+01,1.306194284053751886e+01,1.318753844477347137e+01,1.331313404900940256e+01,1.343872965324461966e+01
1.959798994974874531e-01,1.255456766928264933e+01,1.268011334597546913e+01,1.280565902266833866e+01,1.293120469936117800e+01,1.305675037605404043e+01,1.318229605274688154e+01,1.330784172943970312e+01,1.343338740613183013e+01
2.010050251256281506e-01,1.254954799921674535e+01,1.267504347920890595e+01,1.280053895920111273e+01,1.292603443919329287e+01,1.305152991918548899e+01,1.317702539917767446e+01,1.330252087916983861e+01,1.342801635916133129e+01
2.060301507537688481e-01,1.254450111013978031e+01,1.266994612124117303e+01,1.279539113234260839e+01,1.292083614344401887e+01,1.304628115454544179e+01,1.317172616564685761e+01,1.329717117674825033e+01,1.342261618784901067e+01
2.110552763819095456e-01,1.253942669879558203e+01,1.266482096578353556e+01,1.279021523277152639e+01,1.291560949975949235e+01,1.304100376674746720e+01,1.316639803373544382e+01,1.329179230072339202e+01,1.341718656771075224e+01
2.160804020100502432e-01,1.253432446192796412e+01,1.265966770654723916e+01,1.278501095116654795e+01,1.291035419578584076e+01,1.303569744040513179e+01,1.316104068502443347e+01,1.328638392964370674e+01,1.341172717426243466e+01
2.211055276381909684e-01,1.252919409628074021e+01,1.265448603724354548e+01,1.277977797820637917e+01,1.290506991916920043e+01,1.303036186013201103e+01,1.315565380109484117e+01,1.328094574205764111e+01,1.340623768301994900e+01
2.261306532663316660e-01,1.252403529859773279e+01,1.264927565158370726e+01,1.277451600456970837e+01,1.289975635755569705e+01,1.302499671054167507e+01,1.315023706352767441e+01,1.327547741651364532e+01,1.340071776949917393e+01
2.311557788944723635e-01,1.251884776562275370e+01,1.264403624327898257e+01,1.276922472093523098e+01,1.289441319859146873e+01,1.301960167624769227e+01,1.314479015390393890e+01,1.326997863156015889e+01,1.339516710921599341e+01
2.361809045226130610e-01,1.251363119409962543e+01,1.263876750604062238e+01,1.276390381798163531e+01,1.288904012992264470e+01,1.301417644186362566e+01,1.313931275380464569e+01,1.326444906574563554e+01,1.338958537768629498e+01
2.412060301507537585e-01,1.250838528077216516e+01,1.263346913357989010e+01,1.275855298638762214e+01,1.288363683919535951e+01,1.300872069200305958e+01,1.313380454481080584e+01,1.325888839761851834e+01,1.338397225042595728e+01
2.462311557788944838e-01,1.250310972238419005e+01,1.262814081960803492e+01,1.275317191683188689e+01,1.287820301405574241e+01,1.300323411127955886e+01,1.312826520850342327e+01,1.325329630572725748e+01,1.337832740295086964e+01
2.512562814070351536e-01,1.249780421567951549e+01,1.262278225783631669e+01,1.274776029999311788e+01,1.287273834214992974e+01,1.299771638430669363e+01,1.312269442646350903e+01,1.324767246862029602e+01,1.337265051077691602e+01
2.562814070351758788e-01,1.249246845740196221e+01,1.261739314197598638e+01,1.274231782655000700e+01,1.286724251112404360e+01,1.299216719569803047e+01,1.311709188027206885e+01,1.324201656484607881e+01,1.336694124941997330e+01
2.613065326633166041e-01,1.248710214429534027e+01,1.261197316573830207e+01,1.273684418718125322e+01,1.286171520862422213e+01,1.298658623006713952e+01,1.311145725151011021e+01,1.323632827295305603e+01,1.336119929439593079e+01
2.663316582914572739e-01,1.248170497310347571e+01,1.260652202283452006e+01,1.273133907256554842e+01,1.285615612229660165e+01,1.298097317202759804e+01,1.310579022175864594e+01,1.323060727148967075e+01,1.335542432122066892e+01
2.713567839195979992e-01,1.247627664016286175e+01,1.260103940656449950e+01,1.272580217296611771e+01,1.285056493936776612e+01,1.297532770576935590e+01,1.310009047217099720e+01,1.322485323857261541e+01,1.334961600497424428e+01
2.763819095477387244e-01,1.247081680104988344e+01,1.259552496906039387e+01,1.272023313707088299e+01,1.284494130508140231e+01,1.296964947309185945e+01,1.309435764110236455e+01,1.321906580911285722e+01,1.334377397712338542e+01
2.814070351758793942e-01,1.246532503639423517e+01,1.258997828675819264e+01,1.271463153712211991e+01,1.283928478748608271e+01,1.296393803784998688e+01,1.308859128821393192e+01,1.321324453857786629e+01,1.333789778894186107e+01
2.864321608040201195e-01,1.245980091877527940e+01,1.258439892796304704e+01,1.270899693715078449e+01,1.283359494633855924e+01,1.295819295552627537e+01,1.308279096471402525e+01,1.320738897390177158e+01,1.333198698308959607e+01
2.914572864321607892e-01,1.245424402077235726e+01,1.257878646098009767e+01,1.270332890118780433e+01,1.282787134139555008e+01,1.295241378160324075e+01,1.307695622181095807e+01,1.320149866201867361e+01,1.332604110222648330e+01
2.964824120603015145e-01,1.244865391496482943e+01,1.257314045411449754e+01,1.269762699326412836e+01,1.282211353241380003e+01,1.294660007156341663e+01,1.307108661071305278e+01,1.319557314986269425e+01,1.332005968901243698e+01
3.015075376884422398e-01,1.244303017393204414e+01,1.256746047567138547e+01,1.269189077741068417e+01,1.281632107915002727e+01,1.294075138088932064e+01,1.306518168262862645e+01,1.318961198436794113e+01,1.331404228610736418e+01
3.065326633165829096e-01,1.243737237025335141e+01,1.256174609395590736e+01,1.268611981765841534e+01,1.281049354136097840e+01,1.293486726506348639e+01,1.305924098876599970e+01,1.318361471246852723e+01,1.330798843617116489e+01
3.115577889447236348e-01,1.243168007650810480e+01,1.255599687727320735e+01,1.268031367803826548e+01,1.280463047880337157e+01,1.292894727956843681e+01,1.305326408033348962e+01,1.317758088109856551e+01,1.330189768186374977e+01
3.165829145728643046e-01,1.242595286527565968e+01,1.255021239392843846e+01,1.267447192258117106e+01,1.279873145123395517e+01,1.292299097988669665e+01,1.304725050853942214e+01,1.317151003719217606e+01,1.329576956584503122e+01
3.216080402010050299e-01,1.242019030913535893e+01,1.254439221222673595e+01,1.266859411531806501e+01,1.279279601840944736e+01,1.291699792150079062e+01,1.304119982459210902e+01,1.316540172768345585e+01,1.328960363077490570e+01
3.266331658291457551e-01,1.241439198066656147e+01,1.253853590047324928e+01,1.266267982027989092e+01,1.278682374008658407e+01,1.291096765989324524e+01,1.303511157969987266e+01,1.315925549950653384e+01,1.328339941931328561e+01
3.316582914572864249e-01,1.240855745244861374e+01,1.253264302697312615e+01,1.265672860149758350e+01,1.278081417602209768e+01,1.290489975054658522e+01,1.302898532507103013e+01,1.315307089959551234e+01,1.327715647412007627e+01
3.366834170854271502e-01,1.240268629706087289e+01,1.252671316003150537e+01,1.265074002300208988e+01,1.277476688597272769e+01,1.289879374894333885e+01,1.302282061191390206e+01,1.314684747488450967e+01,1.327087433785518478e+01
3.417085427135678199e-01,1.239677808708269069e+01,1.252074586795354172e+01,1.264471364882434301e+01,1.276868142969520115e+01,1.289264921056603264e+01,1.301661699143680906e+01,1.314058477230763700e+01,1.326455255317852178e+01
3.467336683417085452e-01,1.239083239509341716e+01,1.251474071904437757e+01,1.263864904299528469e+01,1.276255736694624687e+01,1.288646569089719129e+01,1.301037401484807532e+01,1.313428233879900731e+01,1.325819066274998903e+01
3.517587939698492705e-01,1.238484879367240055e+01,1.250869728160914818e+01,1.263254576954584962e+01,1.275639425748259903e+01,1.288024274541933600e+01,1.300409123335600903e+01,1.312793972129273179e+01,1.325178820922949541e+01
3.567839195979899403e-01,1.237882685539899441e+01,1.250261512395301011e+01,1.262640339250697785e+01,1.275019166106099178e+01,1.287397992961499682e+01,1.299776819816893436e+01,1.312155646672292519e+01,1.324534473527694267e+01
3.618090452261306655e-01,1.237276615171204952e+01,1.249649381322919162e+01,1.262022147474628930e+01,1.274394913626343318e+01,1.286767679778056994e+01,1.299140445929763921e+01,1.311513212081475999e+01,1.323885978233190386e+01
3.668341708542713353e-01,1.236666619712190851e+01,1.249033285909315438e+01,1.261399952106435052e+01,1.273766618303559106e+01,1.286133284500682628e+01,1.298499950697799576e+01,1.310866616894921677e+01,1.323233283092045021e+01
3.718592964824120606e-01,1.236052642394557921e+01,1.248413168818505881e+01,1.260773695242449222e+01,1.273134221666396471e+01,1.285494748090344075e+01,1.297855274514284574e+01,1.310215800938230402e+01,1.322576327362176940e+01
3.768844221105527859e-01,1.235434625809192788e+01,1.247788972067287006e+01,1.260143318325376960e+01,1.272497664583470289e+01,1.284852010841563974e+01,1.297206357099651441e+01,1.309560703357743705e+01,1.321915049615835969e+01
3.819095477386934556e-01,1.234812512546982077e+01,1.247160637672454264e+01,1.259508762797922188e+01,1.271856887923392954e+01,1.284205013048864430e+01,1.296553138174329867e+01,1.308901263299799922e+01,1.321249388425270510e+01
3.869346733668341809e-01,1.234186245198812948e+01,1.246528107650803108e+01,1.258869970102789360e+01,1.271211832554778276e+01,1.283553695006767903e+01,1.295895557458752023e+01,1.308237419910740762e+01,1.320579282362728968e+01
3.919597989949749062e-01,1.233555766355572025e+01,1.245891324019129698e+01,1.258226881682683640e+01,1.270562439346239536e+01,1.282897997009796676e+01,1.295233554673348841e+01,1.307569112336905093e+01,1.319904670000460811e+01
3.969849246231155759e-01,1.232921018608145403e+01,1.245250228794228953e+01,1.257579438980308595e+01,1.269908649166390013e+01,1.282237859352472675e+01,1.294567069538551252e+01,1.306896279724633025e+01,1.319225489910714799e+01
4.020100502512563012e-01,1.232281944547421304e+01,1.244604763992897034e+01,1.256927583438369744e+01,1.269250402883843520e+01,1.281573222329318718e+01,1.293896041774790362e+01,1.306218861220265026e+01,1.318541680665739513e+01
4.070351758793969710e-01,1.231638486764285290e+01,1.243954871631929393e+01,1.256271256499571010e+01,1.268587641367213159e+01,1.280904026234856374e+01,1.293220411102497280e+01,1.305536795970140496e+01,1.317853180837783889e+01
4.120603015075376963e-01,1.230990587849624518e+01,1.243300493728122369e+01,1.255610399606617378e+01,1.267920305485112209e+01,1.280230211363608817e+01,1.292540117242103648e+01,1.304850023120600078e+01,1.317159928999097218e+01
4.170854271356784215e-01,1.230338190394325970e+01,1.242641572298270347e+01,1.254944954202212593e+01,1.267248336106154127e+01,1.279551718010097439e+01,1.291855099914040039e+01,1.304158481817983350e+01,1.316461863721927550e+01
4.221105527638190913e-01,1.229681236989276272e+01,1.241978049359170200e+01,1.254274861729061818e+01,1.266571674098952549e+01,1.278868486468845234e+01,1.291165298838737563e+01,1.303462111208630425e+01,1.315758923578524531e+01
4.271356783919598166e-01,1.229019670225362582e+01,1.241309866927617378e+01,1.253600063629869865e+01,1.265890260332121109e+01,1.278180457034374307e+01,1.290470653736627860e+01,1.302760850438881768e+01,1.315051047141137097e+01
4.321608040201004863e-01,1.228353432693471170e+01,1.240636967020406800e+01,1.252920501347340476e+01,1.265204035674272554e+01,1.277487570001206763e+01,1.289771104328141682e+01,1.302054638655076602e+01,1.314338172982013297e+01
4.371859296482412116e-01,1.227682466984489196e+01,1.239959291654334805e+01,1.252236116324178461e+01,1.264512940994020695e+01,1.276789765663864706e+01,1.289066590333710494e+01,1.301343415003555215e+01,1.313620239673402601e+01
4.422110552763819369e-01,1.227006715689303462e+01,1.239276782846197200e+01,1.251546850003088984e+01,1.263816917159978992e+01,1.276086984316871309e+01,1.288357051473765225e+01,1.300627118630658074e+01,1.312897185787554122e+01
4.472361809045226066e-01,1.226326121398800595e+01,1.238589382612789080e+01,1.250852643826775790e+01,1.263115905040760722e+01,1.275379166254747787e+01,1.287642427468736983e+01,1.299905688682724580e+01,1.312168949896715553e+01
4.522613065326633319e-01,1.225640626090684826e+01,1.237897032351592408e+01,1.250153438612498036e+01,1.262409844873401354e+01,1.274666251134307515e+01,1.286922657395215630e+01,1.299179063656122146e+01,1.311435469917032393e+01
4.572864321608040017e-01,1.224950153681113285e+01,1.237199655217924743e+01,1.249449156754734780e+01,1.261698658291542330e+01,1.273948159828352900e+01,1.286197661365165068e+01,1.298447162901975815e+01,1.310696664438790471e+01
4.623115577889447270e-01,1.224254607506355974e+01,1.236497153581420072e+01,1.248739699656482216e+01,1.260982245731541873e+01,1.273224791806605083e+01,1.285467337881669536e+01,1.297709883956732924e+01,1.309952430031800219e+01
4.673366834170854522e-01,1.223553889783143411e+01,1.235789428680975455e+01,1.248024967578805011e+01,1.260260506476632969e+01,1.272496045374464657e+01,1.284731584272296523e+01,1.296967123170127323e+01,1.309202662067962741e+01
4.723618090452261220e-01,1.222847902728203806e+01,1.235076381755486352e+01,1.247304860782766411e+01,1.259533339810045227e+01,1.271761818837327240e+01,1.283990297864609786e+01,1.296218776891891089e+01,1.308447255919177188e+01
4.773869346733668473e-01,1.222136548558266966e+01,1.234357914043850180e+01,1.246579279529430728e+01,1.258800645015010033e+01,1.271022010500593247e+01,1.283243375986175927e+01,1.295464741471757719e+01,1.307686106957344663e+01
4.824120603015075170e-01,1.221419729490062345e+01,1.233633926784963464e+01,1.245848124079861563e+01,1.258062321374759307e+01,1.270276518669660959e+01,1.282490715964561190e+01,1.294704913259460888e+01,1.306919110554365737e+01
4.874371859296482423e-01,1.220697347740318328e+01,1.232904321217722199e+01,1.245111294695122695e+01,1.257318268172523013e+01,1.269525241649927416e+01,1.281732215127330043e+01,1.293939188604732138e+01,1.306146162082139561e+01
4.924623115577889676e-01,1.219969305525765080e+01,1.232168998581023267e+01,1.244368691636278079e+01,1.256568384691533069e+01,1.268768077746792322e+01,1.280967770802048911e+01,1.293167463857305499e+01,1.305367156912567417e+01
4.974874371859296374e-01,1.219235505063130987e+01,1.231427860113763018e+01,1.243620215164391496e+01,1.255812570215020330e+01,1.268004925265653426e+01,1.280197280316283504e+01,1.292389635366913403e+01,1.304581990417548987e+01
5.025125628140703071e-01,1.218495848569146389e+01,1.230680807054838688e+01,1.242865765540526901e+01,1.255050724026216180e+01,1.267235682511909722e+01,1.279420640997599712e+01,1.291605599483289701e+01,1.303790557968985020e+01
5.075376884422110324e-01,1.217750238260539852e+01,1.229927740643145739e+01,1.242105243025747896e+01,1.254282745408351296e+01,1.266460247790959315e+01,1.278637750173562715e+01,1.290815252556166648e+01,1.302992754938775732e+01
5.125628140703517577e-01,1.216998576354040651e+01,1.229168562117581764e+01,1.241338547881118792e+01,1.253508533644657419e+01,1.265678519408200664e+01,1.277848505171738758e+01,1.290018490935277562e+01,1.302188476698821695e+01
5.175879396984924830e-01,1.216240765066377882e+01,1.228403172717042402e+01,1.240565580367702658e+01,1.252727988018364869e+01,1.264890395669031697e+01,1.277052803319693197e+01,1.289215210970355052e+01,1.301377618621022592e+01
5.226130653266332082e-01,1.215476706614281355e+01,1.227631473680425067e+01,1.239786240746564161e+01,1.251941007812705742e+01,1.264095774878851941e+01,1.276250541944992101e+01,1.288405309011132971e+01,1.300560076077278993e+01
5.276381909547738225e-01,1.214706303214479455e+01,1.226853366246625221e+01,1.239000429278766546e+01,1.251147492310910181e+01,1.263294555343058434e+01,1.275441618375200470e+01,1.287588681407343039e+01,1.299735744439491114e+01
5.326633165829145478e-01,1.213929457083702346e+01,1.226068751654540456e+01,1.238208046225373948e+01,1.250347340796209927e+01,1.262486635367050525e+01,1.274625929937884905e+01,1.286765224508719463e+01,1.298904519079559350e+01
5.376884422110552730e-01,1.213146070438678947e+01,1.225277531143066767e+01,1.237408991847450146e+01,1.249540452551836189e+01,1.261671913256226318e+01,1.273803373960610763e+01,1.285934834664994852e+01,1.298066295369384271e+01
5.427135678391959983e-01,1.212356044180480552e+01,1.224479604622286644e+01,1.236603165064087761e+01,1.248726725505892254e+01,1.260850285947700478e+01,1.272973846389503016e+01,1.285097406831305022e+01,1.297220967273112002e+01
5.477386934673367236e-01,1.211559253957079640e+01,1.223674846496651547e+01,1.235790439036219013e+01,1.247906031575789321e+01,1.260021624115363359e+01,1.272137216654932423e+01,1.284252809194500422e+01,1.296368401734073217e+01
5.527638190954774489e-01,1.210755552666726942e+01,1.222863108193395476e+01,1.234970663720059569e+01,1.247078219246726327e+01,1.259185774773396815e+01,1.271293330300062685e+01,1.283400885826726778e+01,1.295508441353395845e+01
5.577889447236180631e-01,1.209944792394403201e+01,1.222044240318348329e+01,1.234143688242289727e+01,1.246243136166233256e+01,1.258342584090180161e+01,1.270442032014123512e+01,1.282541479938064022e+01,1.294640927862009505e+01
5.628140703517587884e-01,1.209126825225088986e+01,1.221218093477341071e+01,1.233309361729589426e+01,1.245400629981840090e+01,1.257491898234093064e+01,1.269583166486343906e+01,1.281674434738591550e+01,1.293765702990843458e+01
5.678391959798995137e-01,1.208301503243763975e+01,1.220384518276202712e+01,1.232467533308638252e+01,1.244550548341075569e+01,1.256633563373515017e+01,1.268716578405953399e+01,1.280799593438387518e+01,1.292882608470825723e+01
5.728643216080402389e-01,1.207468678535409623e+01,1.219543365320764750e+01,1.231618052106117034e+01,1.243692738891470739e+01,1.255767425676826399e+01,1.267842112462181881e+01,1.279916799247532033e+01,1.291991486032886804e+01
5.778894472361809642e-01,1.206628203185006143e+01,1.218694485216856904e+01,1.230760767248705712e+01,1.242827049280555585e+01,1.254893331312406701e+01,1.266959613344258706e+01,1.279025895376104849e+01,1.291092177407955255e+01
5.829145728643215785e-01,1.205779929277533569e+01,1.217837728570309785e+01,1.229895527863084226e+01,1.241953327155859377e+01,1.254011126448635238e+01,1.266068925741413054e+01,1.278126725034184297e+01,1.290184524326959803e+01
5.879396984924623037e-01,1.204923708897973000e+01,1.216972945986953469e+01,1.229022183075932695e+01,1.241071420164912098e+01,1.253120657253892034e+01,1.265169894342874990e+01,1.277219131431850485e+01,1.289268368520830244e+01
5.929648241206030290e-01,1.204059394131304650e+01,1.216099988072618210e+01,1.228140582013931237e+01,1.240181175955243909e+01,1.252221769896556403e+01,1.264262363837873870e+01,1.276302957779182456e+01,1.288343551720495306e+01
5.979899497487437543e-01,1.203186837062508907e+01,1.215218705433134438e+01,1.227250573803759792e+01,1.239282442174384435e+01,1.251314310545008723e+01,1.263346178915638518e+01,1.275378047286259076e+01,1.287409915656884074e+01
6.030150753768844796e-01,1.202305889776566517e+01,1.214328948674332764e+01,1.226352007572099012e+01,1.238375066469864016e+01,1.250398125367628488e+01,1.262421184265399532e+01,1.274444243163160451e+01,1.286467302060926166e+01
6.080402010050250938e-01,1.201416404358457868e+01,1.213430568402042553e+01,1.225444732445628127e+01,1.237458896489212101e+01,1.249473060532795010e+01,1.261487224576385380e+01,1.273501388619965091e+01,1.285515552663549954e+01
6.130653266331658191e-01,1.200518232893163351e+01,1.212523415222094769e+01,1.224528597551028142e+01,1.236533779879958850e+01,1.248538962208888492e+01,1.260544144537826128e+01,1.272549326866752928e+01,1.284554509195685235e+01
6.180904522613065444e-01,1.199611227465663355e+01,1.211607339740319667e+01,1.223603452014978110e+01,1.235599564289633712e+01,1.247595676564288425e+01,1.259591788838951487e+01,1.271587901113603003e+01,1.283584013388260736e+01
6.231155778894472697e-01,1.198695240160938447e+01,1.210682192562547499e+01,1.222669144964158860e+01,1.234656097365766847e+01,1.246643049767374123e+01,1.258630002168989748e+01,1.270616954570594181e+01,1.282603906972205365e+01
6.281407035175879949e-01,1.197770123063969727e+01,1.209747824294608343e+01,1.221725525525250511e+01,1.233703226755888949e+01,1.245680927986526321e+01,1.257658629217172397e+01,1.269636330447806927e+01,1.281614031678448917e+01
6.331658291457286092e-01,1.196835720273541703e+01,1.208804077476275829e+01,1.220772434679013685e+01,1.232740791881747811e+01,1.244709149084480870e+01,1.256677506287222279e+01,1.268645863489952852e+01,1.280614220692691241e+01
6.381909547738693345e-01,1.195891769514459746e+01,1.207850687209603180e+01,1.219809604904750344e+01,1.231768522599893245e+01,1.243727440295035613e+01,1.255686357990185975e+01,1.267645275685325679e+01,1.279604193380474264e+01
6.432160804020100597e-01,1.194937932856840135e+01,1.206887312185406813e+01,1.218836691513977932e+01,1.230786070842544433e+01,1.242735450171110756e+01,1.254684829499684362e+01,1.266634208828248020e+01,1.278583588156821449e+01
